label,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20
0,0.2039567083120346,0.3309299349784851,0.2676648795604706,0.3535998463630676,0.3414362370967865,0.34494200348854065,0.40115493535995483,0.3297184109687805,0.4559967517852783,0.3067018687725067,0.32068103551864624,0.19132624566555023,0.29183229804039,0.3391239643096924,0.28745579719543457,0.3448694348335266,0.29198598861694336,0.3082502484321594,0.2572650909423828,0.17490381002426147,0.2299235761165619,0.3552558124065399,0.23695184290409088,0.3343437910079956,0.24383437633514404,0.2829197645187378,0.19841381907463074,0.18437322974205017,0.17729637026786804,0.34134340286254883,0.1877029985189438,0.322109580039978,0.1981671154499054,0.27149325609207153,0.14207062125205994,0.2041657567024231,0.13389034569263458,0.30616506934165955,0.14672622084617615,0.29467400908470154,0.15629781782627106,0.25505149364471436
0,0.20002299547195435,0.33013466000556946,0.2657509744167328,0.3520967662334442,0.3413006663322449,0.34445497393608093,0.402255654335022,0.32993167638778687,0.4563091993331909,0.3074788451194763,0.3200124204158783,0.19010867178440094,0.2946823835372925,0.3362797498703003,0.2901175618171692,0.3419727385044098,0.2935238182544708,0.30622929334640503,0.25684234499931335,0.17410659790039062,0.2305140197277069,0.3529353141784668,0.23861922323703766,0.33250153064727783,0.24651981890201569,0.28376826643943787,0.1983962506055832,0.1841367930173874,0.17788729071617126,0.34060949087142944,0.18828529119491577,0.3210451602935791,0.19848941266536713,0.27158117294311523,0.14232398569583893,0.20505750179290771,0.13348694145679474,0.30646511912345886,0.14610861241817474,0.2954966127872467,0.15548448264598846,0.25683119893074036
0,0.2294386923313141,0.33514702320098877,0.29685354232788086,0.35978955030441284,0.3700641095638275,0.35094326734542847,0.4325125217437744,0.34262099862098694,0.48875588178634644,0.32208654284477234,0.3522941470146179,0.19927306473255157,0.31980183720588684,0.3428058326244354,0.31062397360801697,0.3442143201828003,0.3127737045288086,0.3109509348869324,0.2908020615577698,0.18065641820430756,0.26299840211868286,0.3609790802001953,0.26703622937202454,0.3387254476547241,0.27216964960098267,0.28990638256073,0.23205631971359253,0.1865020990371704,0.20997412502765656,0.3515535295009613,0.21855266392230988,0.33222126960754395,0.2280445098876953,0.28209927678108215,0.17375536262989044,0.20312757790088654,0.163114532828331,0.3192630112171173,0.17622441053390503,0.30973273515701294,0.1880800724029541,0.2691255807876587
0,0.2618978023529053,0.3317645788192749,0.32920485734939575,0.3616885244846344,0.4024563729763031,0.35904812812805176,0.46676141023635864,0.35417747497558594,0.5237821936607361,0.3329090476036072,0.3873441815376282,0.20657986402511597,0.35625070333480835,0.3579351603984833,0.34394627809524536,0.35676535964012146,0.34340643882751465,0.31940796971321106,0.32470643520355225,0.186251699924469,0.2991690933704376,0.36862462759017944,0.29947635531425476,0.3460657596588135,0.3026038408279419,0.2974841296672821,0.2646194398403168,0.1900307834148407,0.2446279525756836,0.35641592741012573,0.248955637216568,0.3376109004020691,0.2560381293296814,0.288535475730896,0.205547034740448,0.20493513345718384,0.19751980900764465,0.32436755299568176,0.20653700828552246,0.3139757812023163,0.2142675518989563,0.2726600468158722
0,0.2637733221054077,0.35048118233680725,0.32944053411483765,0.3778575658798218,0.40336093306541443,0.36960864067077637,0.46695655584335327,0.3568439483642578,0.5256723761558533,0.33398541808128357,0.3892466425895691,0.20987476408481598,0.35972458124160767,0.35254570841789246,0.3519726097583771,0.35693463683128357,0.3556863069534302,0.32198330760002136,0.32639041543006897,0.18499651551246643,0.2968902885913849,0.36849555373191833,0.30095651745796204,0.35060667991638184,0.30947133898735046,0.30158647894859314,0.2659299373626709,0.18947365880012512,0.2429754137992859,0.35733792185783386,0.24984318017959595,0.33779123425483704,0.26097530126571655,0.28557026386260986,0.20728927850723267,0.2056223452091217,0.19602380692958832,0.3238113820552826,0.20799031853675842,0.3129144310951233,0.21791628003120422,0.2699725031852722
0,0.2650507688522339,0.3465016186237335,0.3296125829219818,0.374550461769104,0.4034048914909363,0.36787721514701843,0.4669322669506073,0.356383740901947,0.5249279737472534,0.33377400040626526,0.3892105519771576,0.20666846632957458,0.3626539707183838,0.3516305983066559,0.3558708131313324,0.35525593161582947,0.35977792739868164,0.3192485570907593,0.32613980770111084,0.18314896523952484,0.29885751008987427,0.36801955103874207,0.30405953526496887,0.34989243745803833,0.31287384033203125,0.30048516392707825,0.2658097743988037,0.18953871726989746,0.24385111033916473,0.3570689260959625,0.25138816237449646,0.33802366256713867,0.2621215879917145,0.28623896837234497,0.20701992511749268,0.20756784081459045,0.1958906352519989,0.3240759074687958,0.20829901099205017,0.31278303265571594,0.21841105818748474,0.2700660228729248
0,0.27939853072166443,0.3494870662689209,0.35131049156188965,0.3759313225746155,0.4285598397254944,0.36423903703689575,0.4946378469467163,0.3548591732978821,0.5534924268722534,0.33700528740882874,0.41801881790161133,0.20737028121948242,0.3919070363044739,0.3516177535057068,0.37615320086479187,0.36042171716690063,0.3772739768028259,0.3281731605529785,0.35741788148880005,0.18429046869277954,0.3338378369808197,0.36464235186576843,0.3285137414932251,0.3549729585647583,0.33178943395614624,0.3097175061702728,0.2972896099090576,0.18674714863300323,0.27727654576301575,0.3550645709037781,0.2753790616989136,0.3471900224685669,0.28090977668762207,0.3008725047111511,0.23723432421684265,0.20004184544086456,0.2281627357006073,0.3220859467983246,0.23149988055229187,0.32246121764183044,0.23500636219978333,0.2875176966190338
0,0.2875003516674042,0.35499605536460876,0.3534717857837677,0.38177743554115295,0.43028780817985535,0.36977624893188477,0.49524152278900146,0.3569255769252777,0.5540958642959595,0.3343801498413086,0.42017877101898193,0.21296828985214233,0.3957892060279846,0.3570401668548584,0.3810758888721466,0.36443036794662476,0.38229018449783325,0.32835352420806885,0.357943058013916,0.18564975261688232,0.33285316824913025,0.37361523509025574,0.3284541368484497,0.35808151960372925,0.33561941981315613,0.304086834192276,0.2969707250595093,0.1874387562274933,0.2771819829940796,0.36026841402053833,0.27524685859680176,0.3441883325576782,0.28398236632347107,0.28834646940231323,0.23722827434539795,0.20044952630996704,0.2290332317352295,0.32585257291793823,0.23149706423282623,0.3203234076499939,0.23353420197963715,0.2779579758644104
0,0.29731082916259766,0.34386733174324036,0.3700908422470093,0.37124329805374146,0.44930243492126465,0.36033666133880615,0.5159651041030884,0.3498319387435913,0.5768805146217346,0.3278619349002838,0.4506911635398865,0.2049751579761505,0.4218251407146454,0.36222806572914124,0.3983129560947418,0.3658207952976227,0.398202508687973,0.32653799653053284,0.38976195454597473,0.17635875940322876,0.36215516924858093,0.3702460527420044,0.35135170817375183,0.35122740268707275,0.35550639033317566,0.2959666848182678,0.3284866511821747,0.17611175775527954,0.30417749285697937,0.35641175508499146,0.29681196808815,0.3431988060474396,0.3020561933517456,0.2901119887828827,0.26733848452568054,0.18731920421123505,0.25672394037246704,0.31758278608322144,0.2567044794559479,0.31686532497406006,0.259218692779541,0.278896301984787
0,0.3096885681152344,0.3389813303947449,0.38419005274772644,0.3680708110332489,0.4697587192058563,0.3505307137966156,0.5408889651298523,0.3377097547054291,0.604003369808197,0.3182457983493805,0.47207731008529663,0.19306296110153198,0.45306605100631714,0.3473661541938782,0.4232352077960968,0.3513459861278534,0.42183223366737366,0.307797908782959,0.4131490886211395,0.16399377584457397,0.3914455771446228,0.3584034740924835,0.37326911091804504,0.3437619209289551,0.3817330300807953,0.28181344270706177,0.3523963689804077,0.16362357139587402,0.3342226445674896,0.3437521457672119,0.32005423307418823,0.33232325315475464,0.3269774317741394,0.2740899920463562,0.29189416766166687,0.17402037978172302,0.2849767506122589,0.30718713998794556,0.2801569700241089,0.3079341948032379,0.2813625931739807,0.2669391334056854
0,0.31450238823890686,0.34469038248062134,0.3876459300518036,0.3733089566230774,0.4732626676559448,0.35526230931282043,0.5413081049919128,0.33855798840522766,0.6036021709442139,0.3180563449859619,0.4733717739582062,0.1981140375137329,0.45239636301994324,0.3511686623096466,0.42469853162765503,0.3572767674922943,0.42205438017845154,0.31343454122543335,0.41331571340560913,0.1677723526954651,0.39018309116363525,0.3607404828071594,0.3747541904449463,0.3473401665687561,0.38169851899147034,0.28792300820350647,0.35197004675865173,0.16662365198135376,0.33334892988204956,0.343069851398468,0.32174938917160034,0.3311227858066559,0.32848069071769714,0.2735733985900879,0.2910781502723694,0.17697905004024506,0.28514090180397034,0.3077848553657532,0.28054434061050415,0.306054025888443,0.2797675132751465,0.26275914907455444
0,0.3173307180404663,0.3436545431613922,0.3895086348056793,0.37097448110580444,0.4735582768917084,0.353127658367157,0.5414840579032898,0.3375714421272278,0.6033352613449097,0.3181161880493164,0.47195354104042053,0.19785267114639282,0.4521411657333374,0.3496398627758026,0.42444106936454773,0.3579199016094208,0.42016932368278503,0.3158116638660431,0.41212791204452515,0.16715312004089355,0.3897329270839691,0.35926318168640137,0.3737635612487793,0.34834662079811096,0.3789058029651642,0.291332870721817,0.35100486874580383,0.1657567322254181,0.33353227376937866,0.3418935239315033,0.32084158062934875,0.33204180002212524,0.3262655735015869,0.2761070430278778,0.29017895460128784,0.17596378922462463,0.28584998846054077,0.30690068006515503,0.2791517376899719,0.30783766508102417,0.2761228084564209,0.26703235507011414
0,0.3349945545196533,0.3403680920600891,0.4101049602031708,0.3686346411705017,0.49437955021858215,0.35137057304382324,0.5629916787147522,0.3394854962825775,0.6249028444290161,0.32128623127937317,0.4911663234233856,0.18877770006656647,0.4710540175437927,0.3314787447452545,0.450944185256958,0.33853113651275635,0.4542047679424286,0.30335867404937744,0.43328097462654114,0.15890899300575256,0.4092712700366974,0.3475032448768616,0.397108256816864,0.3350490927696228,0.4058958888053894,0.27791446447372437,0.3735521733760834,0.15773561596870422,0.3534800708293915,0.3345124423503876,0.34452009201049805,0.3221920132637024,0.3532363176345825,0.2662082314491272,0.31361857056617737,0.16769996285438538,0.3053697645664215,0.29842692613601685,0.3044605553150177,0.2979964017868042,0.3081689476966858,0.25813621282577515
0,0.3413872718811035,0.3400094211101532,0.4138663709163666,0.36784669756889343,0.4960750341415405,0.3520047068595886,0.5621974468231201,0.337883859872818,0.6220422983169556,0.3206249177455902,0.4955209493637085,0.1913578063249588,0.4734055995941162,0.3372699022293091,0.4519983232021332,0.3448162078857422,0.45248889923095703,0.3059196174144745,0.4356779456138611,0.16061556339263916,0.41051268577575684,0.3537127375602722,0.3978099524974823,0.3419950008392334,0.4051559865474701,0.28257039189338684,0.37481972575187683,0.16009652614593506,0.35478392243385315,0.33659622073173523,0.34524300694465637,0.3249238431453705,0.35230782628059387,0.2680142819881439,0.31405696272850037,0.17097291350364685,0.3067207932472229,0.30104488134384155,0.3022024929523468,0.30084657669067383,0.3010122776031494,0.2609674334526062
0,0.34530067443847656,0.33917129039764404,0.41568735241889954,0.3669150173664093,0.49471068382263184,0.35161399841308594,0.5599692463874817,0.33880355954170227,0.6204958558082581,0.32235264778137207,0.49463289976119995,0.19208863377571106,0.47410592436790466,0.33657267689704895,0.45306330919265747,0.34557801485061646,0.4526751637458801,0.3075416088104248,0.4351399540901184,0.16177530586719513,0.4114767014980316,0.3512946367263794,0.3992229104042053,0.3413556218147278,0.40559935569763184,0.2836790382862091,0.3746393918991089,0.16089442372322083,0.3555094003677368,0.334650456905365,0.3467278778553009,0.3242277503013611,0.3534078598022461,0.2684975862503052,0.3143600821495056,0.1711435467004776,0.30720508098602295,0.2990266680717468,0.3031851649284363,0.2997351586818695,0.3016541004180908,0.26095086336135864
0,0.3397681713104248,0.35029590129852295,0.4173089265823364,0.375468373298645,0.5048677325248718,0.35440343618392944,0.5741257071495056,0.3381463885307312,0.6366780996322632,0.3181886672973633,0.51209557056427,0.19402512907981873,0.4997643828392029,0.3482213616371155,0.4671609103679657,0.3537718951702118,0.462605357170105,0.30933377146720886,0.45441892743110657,0.16112849116325378,0.438404381275177,0.35722774267196655,0.4148966372013092,0.35008686780929565,0.42034825682640076,0.29037588834762573,0.3944671154022217,0.15894606709480286,0.3802489936351776,0.34258216619491577,0.3606162965297699,0.3349735736846924,0.3646150827407837,0.27562645077705383,0.33393430709838867,0.1686382293701172,0.32905617356300354,0.305980920791626,0.3184666335582733,0.3113366961479187,0.31623443961143494,0.2699783742427826
0,0.33701246976852417,0.34955453872680664,0.4162658154964447,0.3766005337238312,0.5060468912124634,0.3541485071182251,0.577176034450531,0.33418455719947815,0.6413733959197998,0.31325244903564453,0.5138355493545532,0.19540667533874512,0.4989575445652008,0.3520721197128296,0.46331652998924255,0.3585759699344635,0.45635196566581726,0.3123757541179657,0.45671719312667847,0.161002978682518,0.43904298543930054,0.3589690625667572,0.4125843942165375,0.35034218430519104,0.41533732414245605,0.2906471788883209,0.39593929052352905,0.15798179805278778,0.3822939097881317,0.34144261479377747,0.3598504364490509,0.33496367931365967,0.3627329468727112,0.2777177095413208,0.3334920406341553,0.16780270636081696,0.33108463883399963,0.3062649965286255,0.31749439239501953,0.31130728125572205,0.31307199597358704,0.2698962092399597
0,0.32900694012641907,0.3545258045196533,0.42016270756721497,0.38218894600868225,0.5148341059684753,0.3504929542541504,0.586576521396637,0.3211382031440735,0.652403712272644,0.2963535189628601,0.5208466053009033,0.1851469874382019,0.5135010480880737,0.33273833990097046,0.4709608554840088,0.3676663637161255,0.4593791961669922,0.33034831285476685,0.4645484685897827,0.14689132571220398,0.45089131593704224,0.3378809690475464,0.41802164912223816,0.3640255331993103,0.4162311255931854,0.3179282248020172,0.40330004692077637,0.14145557582378387,0.39099258184432983,0.3222396671772003,0.3663964569568634,0.3446265459060669,0.36635154485702515,0.2958546578884125,0.34183675050735474,0.14945200085639954,0.3368590772151947,0.28841686248779297,0.32586997747421265,0.3168938457965851,0.3238753080368042,0.28425946831703186
0,0.32860082387924194,0.3521464467048645,0.4191027283668518,0.3800871670246124,0.5139710307121277,0.3502082824707031,0.5864472389221191,0.3222574293613434,0.6529396176338196,0.29801681637763977,0.5223346948623657,0.18570460379123688,0.51307213306427,0.335788369178772,0.47153282165527344,0.3689410984516144,0.4614911675453186,0.3309440314769745,0.46563196182250977,0.14704564213752747,0.45016151666641235,0.33994433283805847,0.41792353987693787,0.36484721302986145,0.4172629714012146,0.3187851905822754,0.4037937521934509,0.1412247121334076,0.39066705107688904,0.3239210844039917,0.3660922348499298,0.3440140187740326,0.3665395975112915,0.29390841722488403,0.3416765630245209,0.14905649423599243,0.33614954352378845,0.2891305088996887,0.3247825503349304,0.31637799739837646,0.32301393151283264,0.28252002596855164
0,0.3308866322040558,0.3497888743877411,0.42071792483329773,0.37809425592422485,0.5149357318878174,0.3494388163089752,0.5872450470924377,0.32200899720191956,0.6541150808334351,0.29791325330734253,0.5229604244232178,0.1851809322834015,0.5124756097793579,0.3380083441734314,0.47160860896110535,0.36926940083503723,0.4621063470840454,0.3300861716270447,0.4656350314617157,0.1468682885169983,0.44955775141716003,0.34169313311576843,0.4181312322616577,0.3641023635864258,0.4181594252586365,0.31684958934783936,0.40352576971054077,0.1415736973285675,0.3907378315925598,0.3250349164009094,0.36676812171936035,0.3424563407897949,0.36741581559181213,0.2910440266132355,0.34126490354537964,0.1498793065547943,0.3362448811531067,0.28869879245758057,0.32561391592025757,0.31352925300598145,0.324271023273468,0.278511643409729
0,0.33355265855789185,0.3467409014701843,0.42481768131256104,0.37377625703811646,0.5216951966285706,0.33769598603248596,0.5942224264144897,0.30510714650154114,0.6616178750991821,0.2808166444301605,0.5260029435157776,0.16649889945983887,0.5190077424049377,0.31712689995765686,0.47510138154029846,0.3494296669960022,0.46473318338394165,0.30867940187454224,0.46917349100112915,0.12779156863689423,0.4580766558647156,0.3226173222064972,0.42486199736595154,0.3466532230377197,0.42502254247665405,0.29899904131889343,0.40758657455444336,0.12316152453422546,0.3974568843841553,0.30698058009147644,0.3720335066318512,0.3262068033218384,0.3723793923854828,0.27541080117225647,0.3461793065071106,0.1323942244052887,0.3440726697444916,0.2733430564403534,0.3334902822971344,0.29848918318748474,0.3320673108100891,0.2638423442840576
